,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
987,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,245.0000000000028
988,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,245.2000000000028
989,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,245.4000000000028
990,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,245.6000000000028
991,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,245.80000000000283
992,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,246.0000000000028
993,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,246.2000000000028
994,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,246.40000000000282
995,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,246.60000000000284
996,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,246.80000000000283
997,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,247.0000000000028
998,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,247.20000000000283
999,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,247.40000000000285
1000,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,247.60000000000284
1001,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,247.80000000000283
1002,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,248.00000000000284
1003,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,248.20000000000286
1004,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,248.40000000000285
1005,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,248.60000000000284
1006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,248.80000000000285
1007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,249.00000000000287
1008,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,249.20000000000286
1009,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,249.40000000000285
1010,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,249.60000000000286
1011,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,249.80000000000288
1012,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,250.00000000000287
1013,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,250.20000000000286
1014,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,250.40000000000288
1015,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,250.6000000000029
1016,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,250.80000000000288
1017,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,251.00000000000287
1018,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,251.2000000000029
1019,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,251.4000000000029
1020,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,251.6000000000029
1021,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,251.80000000000288
1022,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,252.0000000000029
1023,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,252.20000000000292
1024,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,252.4000000000029
1025,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,252.6000000000029
1026,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,252.8000000000029
1027,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,253.00000000000293
1028,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,253.20000000000292
1029,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,253.4000000000029
1030,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,253.60000000000292
1031,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,253.80000000000294
1032,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,254.00000000000293
1033,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,254.20000000000292
1034,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,254.40000000000293
1035,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,254.60000000000295
1036,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,254.80000000000294
1037,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,255.00000000000293
1038,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,255.20000000000294
1039,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,255.40000000000296
1040,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,255.60000000000295
1041,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,255.80000000000294
1042,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,256.00000000000296
1043,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,256.200000000003
1044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,256.400000000003
1045,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,256.600000000003
1046,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,256.80000000000297
1047,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,257.000000000003
1048,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,257.200000000003
1049,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,257.400000000003
1050,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,257.600000000003
1051,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,257.800000000003
1052,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,258.000000000003
1053,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,258.200000000003
1054,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,258.400000000003
1055,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,258.60000000000304
1056,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,258.800000000003
1057,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,259.000000000003
1058,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,259.200000000003
1059,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,259.40000000000305
1060,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,259.60000000000304
1061,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,259.800000000003
1062,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,260.000000000003
1063,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,260.20000000000306
1064,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,260.40000000000305
1065,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,260.60000000000304
1066,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,260.800000000003
1067,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,261.00000000000307
1068,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,261.20000000000306
1069,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,261.40000000000305
